timestamp,edificio,zona,sensor_id,flujo,consumo_kwh,temperatura,presion,data_quality,quality_flag
02/01/2026 23/20,Edificio_1,Zona_A,S1,39.05,14.84,20.08,2.95,REAL,0
02/01/2026 23/30,Edificio_1,Zona_A,S1,37.46,13.54,19.13025056,2.86,REAL,0
02/01/2026 23/40,Edificio_1,Zona_A,S1,38.81,13.03,19.12012055,2.92,REAL,0
02/01/2026 23/50,Edificio_1,Zona_A,S1,38.25,13.56,19.10999053,2.99,REAL,0
03/01/2026 00/00,Edificio_1,Zona_A,S1,36.84,13.91,19.09986052,2.84,REAL,0
03/01/2026 00/10,Edificio_1,Zona_A,S1,39.37,14.08,19.08973051,3.03,REAL,0
03/01/2026 00/20,Edificio_1,Zona_A,S1,39.28,14.28,19.0796005,2.86,REAL,0
03/01/2026 00/30,Edificio_1,Zona_A,S1,38.83,14.71,19.06947049,2.89,REAL,0
03/01/2026 00/40,Edificio_1,Zona_A,S1,39.95,13.44,19.05934048,2.89,REAL,0
03/01/2026 00/50,Edificio_1,Zona_A,S1,38.09,14.8,19.04921047,3.01,REAL,0
03/01/2026 01/00,Edificio_1,Zona_A,S1,40.61,14,19.03908046,2.89,REAL,0
03/01/2026 01/10,Edificio_1,Zona_A,S1,38.01,14.4,19.02895045,2.8,REAL,0
03/01/2026 01/20,Edificio_1,Zona_A,S1,39.39,15.05,19.01882044,2.96,REAL,0
03/01/2026 01/30,Edificio_1,Zona_A,S1,40.22,14.21,19.00869043,2.96,REAL,0
03/01/2026 01/40,Edificio_1,Zona_A,S1,40.74,14.52,18.99856042,2.75,REAL,0
03/01/2026 01/50,Edificio_1,Zona_A,S1,38.97,14.08,18.9884304,3.05,REAL,0
03/01/2026 02/00,Edificio_1,Zona_A,S1,41.8,15.1,18.97830039,3.07,REAL,0
03/01/2026 02/10,Edificio_1,Zona_A,S1,43.06,15.26,18.96817038,2.87,REAL,0
03/01/2026 02/20,Edificio_1,Zona_A,S1,40.97,14.35,18.95804037,2.8,REAL,0
03/01/2026 02/30,Edificio_1,Zona_A,S1,40.94,16.02,18.94791036,2.92,REAL,0
03/01/2026 02/40,Edificio_1,Zona_A,S1,41.59,14.8,18.93778035,2.9,REAL,0
03/01/2026 02/50,Edificio_1,Zona_A,S1,41.35,15.27,18.92765034,2.87,REAL,0
03/01/2026 03/00,Edificio_1,Zona_A,S1,44.84,14.71,18.91752033,2.95,REAL,0
03/01/2026 03/10,Edificio_1,Zona_A,S1,42.17,15.64,18.90739032,2.9,REAL,0
03/01/2026 03/20,Edificio_1,Zona_A,S1,44.3,15.57,18.89726031,2.95,REAL,0
03/01/2026 03/30,Edificio_1,Zona_A,S1,43.7,15.17,18.8871303,2.96,REAL,0
03/01/2026 03/40,Edificio_1,Zona_A,S1,42.46,15.07,18.87700029,2.88,REAL,0
03/01/2026 03/50,Edificio_1,Zona_A,S1,44.23,15.09,18.86687027,3.03,REAL,0
03/01/2026 04/00,Edificio_1,Zona_A,S1,41.64,16.16,18.85674026,2.98,REAL,0
03/01/2026 04/10,Edificio_1,Zona_A,S1,43.2,16.06,18.84661025,2.81,REAL,0
03/01/2026 04/20,Edificio_1,Zona_A,S1,42.71,15.05,18.83648024,2.91,REAL,0
03/01/2026 04/30,Edificio_1,Zona_A,S1,42.16,15.71,18.82635023,3.05,REAL,0
03/01/2026 04/40,Edificio_1,Zona_A,S1,44.05,15.91,18.81622022,2.92,REAL,0
03/01/2026 04/50,Edificio_1,Zona_A,S1,43.11,15.67,18.80609021,2.93,REAL,0
03/01/2026 05/00,Edificio_1,Zona_A,S1,43.02,53.16,18.7959602,2.9,REAL,0
03/01/2026 05/10,Edificio_1,Zona_A,S1,43.86,16.48,18.78583019,2.98,REAL,0
03/01/2026 05/20,Edificio_1,Zona_A,S1,45.57,15.05,18.77570018,2.79,REAL,0
03/01/2026 05/30,Edificio_1,Zona_A,S1,44.68,15.96,18.76557017,2.84,REAL,0
03/01/2026 05/40,Edificio_1,Zona_A,S1,44.14,15.43,18.75544016,2.98,REAL,0
03/01/2026 05/50,Edificio_1,Zona_A,S1,44.93,15.87,18.74531014,3,REAL,0
03/01/2026 06/00,Edificio_1,Zona_A,S1,42.98,15.37,18.73518013,2.96,REAL,0
03/01/2026 06/10,Edificio_1,Zona_A,S1,41.89,15.94,18.72505012,2.91,REAL,0
03/01/2026 06/20,Edificio_1,Zona_A,S1,45.05,15.48,18.71492011,2.95,REAL,0
03/01/2026 06/30,Edificio_1,Zona_A,S1,44.04,16.11,18.7047901,2.91,REAL,0
03/01/2026 06/40,Edificio_1,Zona_A,S1,44.66,16.38,18.69466009,2.8,REAL,0
03/01/2026 06/50,Edificio_1,Zona_A,S1,43.28,15.43,18.68453008,2.84,REAL,0
03/01/2026 07/00,Edificio_1,Zona_A,S1,43.41,16.38,18.67440007,2.89,REAL,0
03/01/2026 07/10,Edificio_1,Zona_A,S1,45.5,16.49,18.66427006,2.89,REAL,0
03/01/2026 07/20,Edificio_1,Zona_A,S1,43.6,15.08,18.65414005,2.85,REAL,0
03/01/2026 07/30,Edificio_1,Zona_A,S1,43.47,16.76,18.64401004,2.84,REAL,0
03/01/2026 07/40,Edificio_1,Zona_A,S1,45.06,15.27,18.63388003,2.89,REAL,0
03/01/2026 07/50,Edificio_1,Zona_A,S1,44.31,15.51,18.62375001,2.92,REAL,0
03/01/2026 08/00,Edificio_1,Zona_A,S1,42.03,16.17,18.61362,3,REAL,0
03/01/2026 08/10,Edificio_1,Zona_A,S1,45.27,16.07,18.60348999,2.93,REAL,0
03/01/2026 08/20,Edificio_1,Zona_A,S1,43.5,15.96,18.59335998,2.74,REAL,0
03/01/2026 08/30,Edificio_1,Zona_A,S1,43.93,15.81,18.58322997,2.89,REAL,0
03/01/2026 08/40,Edificio_1,Zona_A,S1,45.18,16.36,18.57309996,2.89,REAL,0
03/01/2026 08/50,Edificio_1,Zona_A,S1,42.91,15.28,18.56296995,2.96,REAL,0
03/01/2026 09/00,Edificio_1,Zona_A,S1,43.22,15.62,18.55283994,3,REAL,0
03/01/2026 09/10,Edificio_1,Zona_A,S1,42.97,16.25,18.54270993,2.97,REAL,0
03/01/2026 09/20,Edificio_1,Zona_A,S1,43.63,15.26,18.53257992,2.93,REAL,0
03/01/2026 09/30,Edificio_1,Zona_A,S1,41.2,14.38,18.52244991,2.8,REAL,0
03/01/2026 09/40,Edificio_1,Zona_A,S1,42.12,15.4,18.5123199,2.72,REAL,0
03/01/2026 09/50,Edificio_1,Zona_A,S1,42.12,15.15,18.50218988,2.8,REAL,0
03/01/2026 10/00,Edificio_1,Zona_A,S1,41.09,15.14,18.49205987,2.92,REAL,0
03/01/2026 10/10,Edificio_1,Zona_A,S1,42.83,14.75,18.48192986,2.95,REAL,0
03/01/2026 10/20,Edificio_1,Zona_A,S1,42.49,14.98,18.47179985,2.77,REAL,0
03/01/2026 10/30,Edificio_1,Zona_A,S1,42.2,15.4,18.46166984,2.9,REAL,0
03/01/2026 10/40,Edificio_1,Zona_A,S1,40.79,15.25,18.45153983,2.94,REAL,0
03/01/2026 10/50,Edificio_1,Zona_A,S1,41.5,15.19,18.44140982,3.08,REAL,0
03/01/2026 11/00,Edificio_1,Zona_A,S1,40.43,14.2,18.43127981,2.96,REAL,0
03/01/2026 11/10,Edificio_1,Zona_A,S1,41.92,13.33,18.4211498,3.04,REAL,0
03/01/2026 11/20,Edificio_1,Zona_A,S1,41.12,15.61,18.41101979,2.88,REAL,0
03/01/2026 11/30,Edificio_1,Zona_A,S1,40.1,13.86,18.40088978,2.82,REAL,0
03/01/2026 11/40,Edificio_1,Zona_A,S1,42.6,14.98,18.39075977,2.82,REAL,0
03/01/2026 11/50,Edificio_1,Zona_A,S1,40.94,14.67,18.38062975,2.91,REAL,0
03/01/2026 12/00,Edificio_1,Zona_A,S1,39.19,14.49,18.37049974,2.87,REAL,0
03/01/2026 12/10,Edificio_1,Zona_A,S1,39.78,14,18.36036973,3,REAL,0
03/01/2026 12/20,Edificio_1,Zona_A,S1,38.2,13.64,18.35023972,3.04,REAL,0
03/01/2026 12/30,Edificio_1,Zona_A,S1,7.59,14.46,18.34010971,6.21,REAL,0
03/01/2026 12/40,Edificio_1,Zona_A,S1,40.68,14.19,18.3299797,3.05,REAL,0
03/01/2026 12/50,Edificio_1,Zona_A,S1,38.56,14.24,18.31984969,3.05,REAL,0
03/01/2026 13/00,Edificio_1,Zona_A,S1,38.77,13.62,18.30971968,3.05,REAL,0
03/01/2026 13/10,Edificio_1,Zona_A,S1,37.36,12.96,18.29958967,2.99,REAL,0
03/01/2026 13/20,Edificio_1,Zona_A,S1,38.21,13.22,18.28945966,2.9,REAL,0
03/01/2026 13/30,Edificio_1,Zona_A,S1,38.08,13.44,18.27932965,2.79,REAL,0
03/01/2026 13/40,Edificio_1,Zona_A,S1,36.46,13.77,18.26919964,2.97,REAL,0
03/01/2026 13/50,Edificio_1,Zona_A,S1,37.53,13.43,18.25906962,3.04,REAL,0
03/01/2026 14/00,Edificio_1,Zona_A,S1,35.54,13.56,18.24893961,2.91,REAL,0
03/01/2026 14/10,Edificio_1,Zona_A,S1,36.07,13.04,18.2388096,2.97,REAL,0
03/01/2026 14/20,Edificio_1,Zona_A,S1,36.68,12.73,18.22867959,2.93,REAL,0
03/01/2026 14/30,Edificio_1,Zona_A,S1,35.58,13.33,18.21854958,2.97,REAL,0
03/01/2026 14/40,Edificio_1,Zona_A,S1,37.75,13.15,18.20841957,3.1,REAL,0
03/01/2026 14/50,Edificio_1,Zona_A,S1,35.43,12.7,18.19828956,2.85,REAL,0
03/01/2026 15/00,Edificio_1,Zona_A,S1,36.86,12.84,18.18815955,2.92,REAL,0
03/01/2026 15/10,Edificio_1,Zona_A,S1,36.3,12.49,18.17802954,3.02,REAL,0
03/01/2026 15/20,Edificio_1,Zona_A,S1,36.15,12.05,18.16789953,2.99,REAL,0
03/01/2026 15/30,Edificio_1,Zona_A,S1,36.27,13.23,18.15776952,2.95,REAL,0
03/01/2026 15/40,Edificio_1,Zona_A,S1,34.64,12.41,18.14763951,3.21,REAL,0
03/01/2026 15/50,Edificio_1,Zona_A,S1,34.94,12.49,18.13750949,3.01,REAL,0
03/01/2026 16/00,Edificio_1,Zona_A,S1,34.78,12.35,18.12737948,2.87,REAL,0
03/01/2026 16/10,Edificio_1,Zona_A,S1,36.14,12.19,18.11724947,2.91,REAL,0
03/01/2026 16/20,Edificio_1,Zona_A,S1,34.28,12.16,18.10711946,2.93,REAL,0
03/01/2026 16/30,Edificio_1,Zona_A,S1,34.34,12.77,18.09698945,2.86,REAL,0
03/01/2026 16/40,Edificio_1,Zona_A,S1,34.57,12.41,18.08685944,2.79,REAL,0
03/01/2026 16/50,Edificio_1,Zona_A,S1,36.3,12.39,18.07672943,2.89,REAL,0
03/01/2026 17/00,Edificio_1,Zona_A,S1,33.6,12.04,18.06659942,2.98,REAL,0
03/01/2026 17/10,Edificio_1,Zona_A,S1,34.99,12.87,18.05646941,2.67,REAL,0
03/01/2026 17/20,Edificio_1,Zona_A,S1,33.27,11.8,18.0463394,2.92,REAL,0
03/01/2026 17/30,Edificio_1,Zona_A,S1,34.18,12.58,18.03620939,3.01,REAL,0
03/01/2026 17/40,Edificio_1,Zona_A,S1,34.1,13.39,18.02607938,2.78,REAL,0
03/01/2026 17/50,Edificio_1,Zona_A,S1,33.16,12.19,18.01594936,2.94,REAL,0
03/01/2026 18/00,Edificio_1,Zona_A,S1,34.35,12.2,18.00581935,2.88,REAL,0
03/01/2026 18/10,Edificio_1,Zona_A,S1,34.68,12.21,17.99568934,2.82,REAL,0
03/01/2026 18/20,Edificio_1,Zona_A,S1,34.58,12.17,17.98555933,2.96,REAL,0
03/01/2026 18/30,Edificio_1,Zona_A,S1,35.11,11.97,17.97542932,2.88,REAL,0
03/01/2026 18/40,Edificio_1,Zona_A,S1,35.87,11.88,17.96529931,2.99,REAL,0
03/01/2026 18/50,Edificio_1,Zona_A,S1,33.68,11.42,17.9551693,2.86,REAL,0
03/01/2026 19/00,Edificio_1,Zona_A,S1,34.51,11.79,17.94503929,2.9,REAL,0
03/01/2026 19/10,Edificio_1,Zona_A,S1,34.7,11.6,17.93490928,2.87,REAL,0
03/01/2026 19/20,Edificio_1,Zona_A,S1,34.78,11.82,17.92477927,2.84,REAL,0
03/01/2026 19/30,Edificio_1,Zona_A,S1,35.98,12.12,17.91464926,2.88,REAL,0
03/01/2026 19/40,Edificio_1,Zona_A,S1,35.15,11.32,17.90451925,2.92,REAL,0
03/01/2026 19/50,Edificio_1,Zona_A,S1,33.49,11.56,17.89438923,2.95,REAL,0
03/01/2026 20/00,Edificio_1,Zona_A,S1,34.84,11.85,17.88425922,2.77,REAL,0
03/01/2026 20/10,Edificio_1,Zona_A,S1,33.85,12.4,17.87412921,2.79,REAL,0
03/01/2026 20/20,Edificio_1,Zona_A,S1,35.77,12.66,17.8639992,2.86,REAL,0
03/01/2026 20/30,Edificio_1,Zona_A,S1,33.24,11.47,17.85386919,2.79,REAL,0
03/01/2026 20/40,Edificio_1,Zona_A,S1,34.45,12,17.84373918,2.99,REAL,0
03/01/2026 20/50,Edificio_1,Zona_A,S1,34.89,11.32,17.83360917,3.07,REAL,0
03/01/2026 21/00,Edificio_1,Zona_A,S1,35.47,12.92,17.82347916,2.8,REAL,0
03/01/2026 21/10,Edificio_1,Zona_A,S1,35.53,13,17.81334915,2.98,REAL,0
03/01/2026 21/20,Edificio_1,Zona_A,S1,34.72,12.52,17.80321914,2.81,REAL,0
03/01/2026 21/30,Edificio_1,Zona_A,S1,34,12.86,17.79308913,3.11,REAL,0
03/01/2026 21/40,Edificio_1,Zona_A,S1,35.31,12.49,17.78295912,2.95,REAL,0
03/01/2026 21/50,Edificio_1,Zona_A,S1,33.88,13.08,17.7728291,2.97,REAL,0
03/01/2026 22/00,Edificio_1,Zona_A,S1,35.7,12.66,17.76269909,2.85,REAL,0
03/01/2026 22/10,Edificio_1,Zona_A,S1,37.26,13.21,17.75256908,2.77,REAL,0
03/01/2026 22/20,Edificio_1,Zona_A,S1,36.75,12.72,17.74243907,3.1,REAL,0
03/01/2026 22/30,Edificio_1,Zona_A,S1,36.64,12.63,17.73230906,2.95,REAL,0
03/01/2026 22/40,Edificio_1,Zona_A,S1,34.59,13.55,17.72217905,2.84,REAL,0
03/01/2026 22/50,Edificio_1,Zona_A,S1,35.71,12.09,17.71204904,2.87,REAL,0
03/01/2026 23/00,Edificio_1,Zona_A,S1,36.79,13.32,17.70191903,2.87,REAL,0
03/01/2026 23/10,Edificio_1,Zona_A,S1,39.36,14.18,17.69178902,2.88,REAL,0
03/01/2026 23/20,Edificio_1,Zona_A,S1,37.69,13.6,17.68165901,2.85,REAL,0
03/01/2026 23/30,Edificio_1,Zona_A,S1,38.64,13.23,17.671529,2.88,REAL,0
03/01/2026 23/40,Edificio_1,Zona_A,S1,39.49,13.12,17.66139899,2.89,REAL,0
03/01/2026 23/50,Edificio_1,Zona_A,S1,38.06,13.29,17.65126897,2.85,REAL,0
04/01/2026 00/00,Edificio_1,Zona_A,S1,38.56,13.47,17.64113896,2.79,REAL,0
04/01/2026 00/10,Edificio_1,Zona_A,S1,38.44,13.87,17.63100895,2.85,REAL,0
04/01/2026 00/20,Edificio_1,Zona_A,S1,38.69,13.93,17.62087894,2.85,REAL,0
04/01/2026 00/30,Edificio_1,Zona_A,S1,38.6,14.48,17.61074893,2.9,REAL,0
04/01/2026 00/40,Edificio_1,Zona_A,S1,38.26,14.45,17.60061892,2.94,REAL,0
04/01/2026 00/50,Edificio_1,Zona_A,S1,38.69,14.31,17.59048891,2.87,REAL,0
04/01/2026 01/00,Edificio_1,Zona_A,S1,41.25,14.11,17.5803589,2.84,REAL,0
04/01/2026 01/10,Edificio_1,Zona_A,S1,40.83,13.9,17.57022889,2.66,REAL,0
04/01/2026 01/20,Edificio_1,Zona_A,S1,42.27,14.06,17.56009888,2.77,REAL,0
04/01/2026 01/30,Edificio_1,Zona_A,S1,41.1,14.33,17.54996887,2.79,REAL,0
04/01/2026 01/40,Edificio_1,Zona_A,S1,41.09,14.98,17.53983885,2.79,REAL,0
04/01/2026 01/50,Edificio_1,Zona_A,S1,40.2,14.39,17.52970884,2.79,REAL,0
04/01/2026 02/00,Edificio_1,Zona_A,S1,42.83,15.09,17.51957883,3.01,REAL,0
04/01/2026 02/10,Edificio_1,Zona_A,S1,42.92,15.08,17.50944882,2.82,REAL,0
04/01/2026 02/20,Edificio_1,Zona_A,S1,42.44,14.62,17.49931881,2.93,REAL,0
04/01/2026 02/30,Edificio_1,Zona_A,S1,42.68,15.82,17.4891888,2.99,REAL,0
04/01/2026 02/40,Edificio_1,Zona_A,S1,42.51,14.46,17.47905879,2.82,REAL,0
04/01/2026 02/50,Edificio_1,Zona_A,S1,41.49,13.92,17.46892878,2.93,REAL,0
04/01/2026 03/00,Edificio_1,Zona_A,S1,42.89,15.26,17.45879877,2.87,REAL,0
04/01/2026 03/10,Edificio_1,Zona_A,S1,44.44,16.37,17.44866876,2.91,REAL,0
04/01/2026 03/20,Edificio_1,Zona_A,S1,41.75,15.25,17.43853875,2.88,REAL,0
04/01/2026 03/30,Edificio_1,Zona_A,S1,44,15.97,17.42840874,2.92,REAL,0
04/01/2026 03/40,Edificio_1,Zona_A,S1,44.03,16.26,17.41827872,2.79,REAL,0
04/01/2026 03/50,Edificio_1,Zona_A,S1,42.06,15.54,17.40814871,2.97,REAL,0
04/01/2026 04/00,Edificio_1,Zona_A,S1,43.63,15.56,17.3980187,2.83,REAL,0
04/01/2026 04/10,Edificio_1,Zona_A,S1,45.03,14.92,17.38788869,2.82,REAL,0
04/01/2026 04/20,Edificio_1,Zona_A,S1,44.68,15.76,17.37775868,2.93,REAL,0
04/01/2026 04/30,Edificio_1,Zona_A,S1,44.82,16.28,17.36762867,2.74,REAL,0
04/01/2026 04/40,Edificio_1,Zona_A,S1,44.65,16.12,17.35749866,2.97,REAL,0
04/01/2026 04/50,Edificio_1,Zona_A,S1,44.66,15.89,17.34736865,2.73,REAL,0
04/01/2026 05/00,Edificio_1,Zona_A,S1,43.26,15.95,17.33723864,2.84,REAL,0
04/01/2026 05/10,Edificio_1,Zona_A,S1,46.08,15.9,17.32710863,2.77,REAL,0
04/01/2026 05/20,Edificio_1,Zona_A,S1,43.31,16.59,17.31697862,3.03,REAL,0
04/01/2026 05/30,Edificio_1,Zona_A,S1,43.74,15.83,17.30684861,2.98,REAL,0
04/01/2026 05/40,Edificio_1,Zona_A,S1,41.85,15.32,17.29671859,2.84,REAL,0
04/01/2026 05/50,Edificio_1,Zona_A,S1,43.93,15.66,17.28658858,2.94,REAL,0
04/01/2026 06/00,Edificio_1,Zona_A,S1,43.35,15.86,17.27645857,2.83,REAL,0
04/01/2026 06/10,Edificio_1,Zona_A,S1,44.45,16.24,17.26632856,2.82,REAL,0
04/01/2026 06/20,Edificio_1,Zona_A,S1,43.45,15.8,17.25619855,3.05,REAL,0
04/01/2026 06/30,Edificio_1,Zona_A,S1,45.28,16.11,17.24606854,2.83,REAL,0
04/01/2026 06/40,Edificio_1,Zona_A,S1,44.08,16.38,17.23593853,2.82,REAL,0
04/01/2026 06/50,Edificio_1,Zona_A,S1,45.48,16.14,17.22580852,2.92,REAL,0
04/01/2026 07/00,Edificio_1,Zona_A,S1,44.67,15.5,17.21567851,2.99,REAL,0
04/01/2026 07/10,Edificio_1,Zona_A,S1,45.49,15.87,17.2055485,2.95,REAL,0
04/01/2026 07/20,Edificio_1,Zona_A,S1,43.93,15.38,17.19541849,2.99,REAL,0
04/01/2026 07/30,Edificio_1,Zona_A,S1,43.82,15.19,17.18528848,2.98,REAL,0
04/01/2026 07/40,Edificio_1,Zona_A,S1,45.38,16.02,17.17515846,2.85,REAL,0
04/01/2026 07/50,Edificio_1,Zona_A,S1,42.77,16.16,17.16502845,2.96,REAL,0
04/01/2026 08/00,Edificio_1,Zona_A,S1,42.07,15.78,17.15489844,2.96,REAL,0
04/01/2026 08/10,Edificio_1,Zona_A,S1,43.07,15.64,17.14476843,2.85,REAL,0
04/01/2026 08/20,Edificio_1,Zona_A,S1,42.88,15.72,17.13463842,2.92,REAL,0
04/01/2026 08/30,Edificio_1,Zona_A,S1,45.71,16.01,17.12450841,2.91,REAL,0
04/01/2026 08/40,Edificio_1,Zona_A,S1,43.93,15.78,17.1143784,2.91,REAL,0
04/01/2026 08/50,Edificio_1,Zona_A,S1,40.97,15.55,17.10424839,3.08,REAL,0
04/01/2026 09/00,Edificio_1,Zona_A,S1,41.9,15.96,17.09411838,2.95,REAL,0
04/01/2026 09/10,Edificio_1,Zona_A,S1,41.41,16.72,17.08398837,3.01,REAL,0
04/01/2026 09/20,Edificio_1,Zona_A,S1,42.32,15.69,17.07385836,2.87,REAL,0
04/01/2026 09/30,Edificio_1,Zona_A,S1,42.26,16.19,17.06372835,3.01,REAL,0
04/01/2026 09/40,Edificio_1,Zona_A,S1,42.57,14.86,17.05359833,2.86,REAL,0
04/01/2026 09/50,Edificio_1,Zona_A,S1,41.81,15.25,17.04346832,2.82,REAL,0
04/01/2026 10/00,Edificio_1,Zona_A,S1,39.15,14.72,17.03333831,2.78,REAL,0
04/01/2026 10/10,Edificio_1,Zona_A,S1,40.38,15.15,17.0232083,2.77,REAL,0
04/01/2026 10/20,Edificio_1,Zona_A,S1,42.39,15.87,17.01307829,2.94,REAL,0
04/01/2026 10/30,Edificio_1,Zona_A,S1,43.59,14.24,17.00294828,2.84,REAL,0
04/01/2026 10/40,Edificio_1,Zona_A,S1,41.84,14.8,16.99281827,2.81,REAL,0
04/01/2026 10/50,Edificio_1,Zona_A,S1,42.36,13.72,16.98268826,3.11,REAL,0
04/01/2026 11/00,Edificio_1,Zona_A,S1,41.83,14.69,16.97255825,2.92,REAL,0
04/01/2026 11/10,Edificio_1,Zona_A,S1,39.94,14.12,16.96242824,2.82,REAL,0
04/01/2026 11/20,Edificio_1,Zona_A,S1,39.08,14.54,16.95229823,2.92,REAL,0
04/01/2026 11/30,Edificio_1,Zona_A,S1,40.47,15,16.94216822,3.02,REAL,0
04/01/2026 11/40,Edificio_1,Zona_A,S1,40.3,14.72,16.9320382,2.87,REAL,0
04/01/2026 11/50,Edificio_1,Zona_A,S1,41.37,14.89,16.92190819,2.98,REAL,0
04/01/2026 12/00,Edificio_1,Zona_A,S1,40.28,13.63,16.91177818,2.92,REAL,0
04/01/2026 12/10,Edificio_1,Zona_A,S1,39.81,14.79,16.90164817,2.82,REAL,0
04/01/2026 12/20,Edificio_1,Zona_A,S1,38.78,13.27,16.89151816,2.98,REAL,0
04/01/2026 12/30,Edificio_1,Zona_A,S1,37.77,13.4,16.88138815,2.83,REAL,0
04/01/2026 12/40,Edificio_1,Zona_A,S1,38.9,14.34,16.87125814,2.84,REAL,0
04/01/2026 12/50,Edificio_1,Zona_A,S1,38.15,14.59,16.86112813,2.92,REAL,0
04/01/2026 13/00,Edificio_1,Zona_A,S1,37.86,13.63,16.85099812,2.84,REAL,0
04/01/2026 13/10,Edificio_1,Zona_A,S1,38.39,13.1,16.84086811,2.86,REAL,0
04/01/2026 13/20,Edificio_1,Zona_A,S1,37.63,13.99,16.8307381,3.08,REAL,0
04/01/2026 13/30,Edificio_1,Zona_A,S1,37.13,14.61,16.82060809,3.08,REAL,0
04/01/2026 13/40,Edificio_1,Zona_A,S1,37.01,14.17,16.81047807,3,REAL,0
04/01/2026 13/50,Edificio_1,Zona_A,S1,36.6,13.86,16.80034806,2.92,REAL,0
04/01/2026 14/00,Edificio_1,Zona_A,S1,36.8,12.85,16.79021805,2.87,REAL,0
04/01/2026 14/10,Edificio_1,Zona_A,S1,36.79,13.5,16.78008804,3,REAL,0
04/01/2026 14/20,Edificio_1,Zona_A,S1,35.23,13.85,16.76995803,2.85,REAL,0
04/01/2026 14/30,Edificio_1,Zona_A,S1,35.12,12.84,16.75982802,3.08,REAL,0
04/01/2026 14/40,Edificio_1,Zona_A,S1,36.55,13.29,16.74969801,2.9,REAL,0
04/01/2026 14/50,Edificio_1,Zona_A,S1,36.93,12.84,16.739568,2.97,REAL,0
04/01/2026 15/00,Edificio_1,Zona_A,S1,37.2,12.97,16.72943799,2.75,REAL,0
04/01/2026 15/10,Edificio_1,Zona_A,S1,35.17,13.11,16.71930798,2.86,REAL,0
04/01/2026 15/20,Edificio_1,Zona_A,S1,35.73,12.71,16.70917797,3.05,REAL,0
04/01/2026 15/30,Edificio_1,Zona_A,S1,34.32,12.31,16.69904796,2.922117296,IMPUTED,1
04/01/2026 15/40,Edificio_1,Zona_A,S1,35.98,11.9,16.68891794,2.82,REAL,0
04/01/2026 15/50,Edificio_1,Zona_A,S1,35.02,12.41,16.67878793,2.99,REAL,0
04/01/2026 16/00,Edificio_1,Zona_A,S1,34.56,12.39,16.66865792,2.85,REAL,0
04/01/2026 16/10,Edificio_1,Zona_A,S1,34.14,12.29,16.65852791,2.85,REAL,0
04/01/2026 16/20,Edificio_1,Zona_A,S1,34.31,11.8,16.6483979,2.91,REAL,0
04/01/2026 16/30,Edificio_1,Zona_A,S1,34.44,11.8,16.63826789,2.81,REAL,0
04/01/2026 16/40,Edificio_1,Zona_A,S1,34.73,11.88,16.62813788,2.78,REAL,0
04/01/2026 16/50,Edificio_1,Zona_A,S1,35.51,12.18,16.61800787,2.94,REAL,0
04/01/2026 17/00,Edificio_1,Zona_A,S1,35.65,11.31,16.60787786,2.84,REAL,0
04/01/2026 17/10,Edificio_1,Zona_A,S1,33.2,11.49,16.59774785,2.99,REAL,0
04/01/2026 17/20,Edificio_1,Zona_A,S1,34.17,11.88,16.58761784,3.02,REAL,0
04/01/2026 17/30,Edificio_1,Zona_A,S1,33.96,12.31,16.57748783,3.04,REAL,0
04/01/2026 17/40,Edificio_1,Zona_A,S1,33.34,12.62,16.56735781,2.98,REAL,0
04/01/2026 17/50,Edificio_1,Zona_A,S1,33.39,12.03,16.5572278,2.88,REAL,0
04/01/2026 18/00,Edificio_1,Zona_A,S1,35.28,12.04,16.54709779,2.82,REAL,0
04/01/2026 18/10,Edificio_1,Zona_A,S1,35.61,11.65,16.53696778,2.96,REAL,0
04/01/2026 18/20,Edificio_1,Zona_A,S1,35.02,11.56,16.52683777,2.73,REAL,0
04/01/2026 18/30,Edificio_1,Zona_A,S1,34.98,11.85,16.51670776,2.61,REAL,0
04/01/2026 18/40,Edificio_1,Zona_A,S1,35.47,11.7,16.50657775,2.88,REAL,0
04/01/2026 18/50,Edificio_1,Zona_A,S1,34.16,11.7,16.49644774,3.01,REAL,0
04/01/2026 19/00,Edificio_1,Zona_A,S1,34.75,12.86,16.48631773,2.95,REAL,0
04/01/2026 19/10,Edificio_1,Zona_A,S1,34.51,12.52,16.47618772,2.64,REAL,0
04/01/2026 19/20,Edificio_1,Zona_A,S1,34.63,12.66,16.46605771,2.78,REAL,0
04/01/2026 19/30,Edificio_1,Zona_A,S1,33.88,12.15,16.4559277,2.99,REAL,0
04/01/2026 19/40,Edificio_1,Zona_A,S1,35.61,12,16.44579768,3.05,REAL,0
04/01/2026 19/50,Edificio_1,Zona_A,S1,33.24,11.92,16.43566767,2.94,REAL,0
04/01/2026 20/00,Edificio_1,Zona_A,S1,35.36,12.69,16.42553766,2.71,REAL,0
04/01/2026 20/10,Edificio_1,Zona_A,S1,34.58,11.9,16.41540765,2.92,REAL,0
04/01/2026 20/20,Edificio_1,Zona_A,S1,35.03,12.31,16.40527764,2.75,REAL,0
04/01/2026 20/30,Edificio_1,Zona_A,S1,32.89,12.43,16.39514763,3.15,REAL,0
04/01/2026 20/40,Edificio_1,Zona_A,S1,34.19,13.21,16.38501762,2.82,REAL,0
04/01/2026 20/50,Edificio_1,Zona_A,S1,36.13,11.82,16.37488761,2.98,REAL,0
